,total_time,fire_size
2464,0 days 04:30:00,1000.0
2465,1 days 17:47:00,3506.0
2466,1 days 17:00:00,1000.0
2467,3 days 02:00:00,1650.0
2468,0 days 07:00:00,1220.0
2469,2 days 23:00:00,1500.0
2470,5 days 04:39:00,2830.0
2471,3 days 10:20:00,1300.0
2472,3 days 01:00:00,1800.0
2473,2 days 02:01:00,1350.0
2474,5 days 01:00:00,30700.0
2475,0 days 07:00:00,3500.0
2476,0 days 23:00:00,3500.0
2477,0 days 04:00:00,2000.0
2478,4 days 05:30:00,1033.0
2479,4 days 03:00:00,5680.0
2480,6 days 12:00:00,20921.0
2481,0 days 07:00:00,2000.0
2482,1 days 23:00:00,33000.0
2483,0 days 01:30:00,3500.0
2484,1 days 12:50:00,6480.0
2485,2 days 06:30:00,3800.0
2486,2 days 00:11:00,2300.0
2487,1 days 03:27:00,1040.0
2488,3 days 04:45:00,1200.0
2489,1 days 23:07:00,1386.0
2490,4 days 04:40:00,1400.0
2491,2 days 09:35:00,1100.0
2492,3 days 22:38:00,1300.0
2493,5 days 18:36:00,35932.0
2494,2 days 04:10:00,1500.0
2495,3 days 02:59:00,2525.0
2496,1 days 02:41:00,3500.0
2497,7 days 02:50:00,139754.6
2498,4 days 15:28:00,3737.0
2499,4 days 14:50:00,16812.7
2500,2 days 23:15:00,9283.0
2501,8 days 22:54:00,95792.8
2502,1 days 00:38:00,1077.0
2503,3 days 23:23:00,5142.2
2504,3 days 02:52:00,12585.0
2505,3 days 08:06:00,6469.0
2506,2 days 17:14:00,4500.0
2507,3 days 06:05:00,3656.0
2508,2 days 23:24:00,2000.0
2509,2 days 04:13:00,3000.0
2510,2 days 23:19:00,11631.0
2511,2 days 04:39:00,5742.0
2512,2 days 02:40:00,10600.0
2513,5 days 03:03:00,4552.0
2514,5 days 08:41:00,15360.0
2515,4 days 00:05:00,7000.0
2516,6 days 20:20:00,47626.0
2517,3 days 06:00:00,5237.0
2518,3 days 06:00:00,5985.0
2519,6 days 03:00:00,8000.0
2520,8 days 03:15:00,47133.0
2521,4 days 03:20:00,7015.0
2522,2 days 05:37:00,1000.0
2523,2 days 08:19:00,2502.0
2524,2 days 21:25:00,2000.0
2525,0 days 21:40:00,1757.0
2526,4 days 07:22:00,13202.0
2527,5 days 01:43:00,5500.0
2528,1 days 11:44:00,1315.0
2529,4 days 03:30:00,11188.0
2530,4 days 07:45:00,8941.0
2531,1 days 04:15:00,1500.0
2532,2 days 10:05:00,1500.0
2533,5 days 03:59:00,16000.0
2534,2 days 04:52:00,9654.0
2535,4 days 04:39:00,3353.0
2536,1 days 05:49:00,2500.0
2537,0 days 23:48:00,3657.0
2538,3 days 10:20:00,22890.0
2539,4 days 00:51:00,23750.0
2540,1 days 22:54:00,1336.0
2541,2 days 17:50:00,3642.0
2542,9 days 03:35:00,30450.0
2543,2 days 05:48:00,1329.0
2544,4 days 05:15:00,5001.0
2545,4 days 03:14:00,6109.0
2546,4 days 01:59:00,12290.0
2547,1 days 05:40:00,1899.0
2548,8 days 02:36:00,10026.0
2549,3 days 01:08:00,2400.0
2550,6 days 00:53:00,27972.2
2551,4 days 21:14:00,4059.0
2552,3 days 04:02:00,29135.0
2553,2 days 03:30:00,2117.0
2554,2 days 07:34:00,7521.0
2555,2 days 03:33:00,3250.0
2556,2 days 06:52:00,1675.0
2557,4 days 05:49:00,10570.0
2558,2 days 03:14:00,4563.0
2559,4 days 03:10:00,73077.0
2560,3 days 05:35:00,1836.0
2561,1 days 04:35:00,3200.0
2562,3 days 19:55:00,1100.0
2563,3 days 03:22:00,21729.0
2564,9 days 15:34:00,21623.0
2565,0 days 19:07:00,1108.0
2566,5 days 06:00:00,28593.0
2567,1 days 19:50:00,54677.0
2568,2 days 07:13:00,2475.0
2569,1 days 05:00:00,1300.0
2570,1 days 15:25:00,14315.0
2571,6 days 15:25:00,11000.0
2572,6 days 08:07:00,199288.0
2573,0 days 20:16:00,1000.0
2574,0 days 23:00:00,2000.0
2575,10 days 05:05:00,48479.0
2576,1 days 03:20:00,1600.0
2577,4 days 23:39:00,1205.0
2578,4 days 02:26:00,10816.0
2579,6 days 20:50:00,15735.0
2580,1 days 23:39:00,1000.0
2581,1 days 20:00:00,2400.0
2582,0 days 22:16:00,1200.0
2583,1 days 03:03:00,1000.0
2584,3 days 01:00:00,11271.0
2585,3 days 02:36:00,1100.0
2586,4 days 05:40:00,4433.5
2587,3 days 16:50:00,3069.0
2588,8 days 08:00:00,2281.0
2589,7 days 04:00:00,1926.0
2590,0 days 20:50:00,17400.0
2591,6 days 06:00:00,5275.0
2592,7 days 07:45:00,6607.0
2593,3 days 04:30:00,2796.0
2594,2 days 04:00:00,1025.0
2595,19 days 08:59:00,13800.0
2596,25 days 03:00:00,8400.0
2597,0 days 03:14:00,5132.1
2598,0 days 19:30:00,1070.0
2599,4 days 03:27:00,3711.0
2600,4 days 02:50:00,2602.0
2601,1 days 17:19:00,1519.0
2602,2 days 07:20:00,1801.0
2603,3 days 20:45:00,1380.0
2604,1 days 03:28:00,1005.0
2605,4 days 03:57:00,2392.0
2606,5 days 18:35:00,10000.0
2607,1 days 02:37:00,1697.0
2608,1 days 08:00:00,2537.0
2609,3 days 05:08:00,22591.0
2610,2 days 02:37:00,1500.0
2611,0 days 12:22:00,1043.0
2612,1 days 22:37:00,1067.0
2613,4 days 02:53:00,21686.0
2614,3 days 21:30:00,1500.0
2615,0 days 14:40:00,1454.0
2616,3 days 00:00:00,5954.0
2617,10 days 07:10:00,3200.0
2618,2 days 01:56:00,2865.0
2619,1 days 08:02:00,1165.0
2620,1 days 11:28:00,2070.0
2621,2 days 11:00:00,5700.0
2622,6 days 07:08:00,43000.0
2623,1 days 04:51:00,1863.0
2624,0 days 22:57:00,1800.0
2625,3 days 20:00:00,1900.0
2626,1 days 03:24:00,1020.0
2627,2 days 05:04:00,5000.0
2628,0 days 08:22:00,1380.0
2629,2 days 00:36:00,2500.0
2630,2 days 23:37:00,1016.0
2631,2 days 05:09:00,24175.0
2632,2 days 03:24:00,6125.0
2633,1 days 04:23:00,1200.0
2634,1 days 00:15:00,1380.0
2635,2 days 03:59:00,8600.0
2636,6 days 16:40:00,2445.0
2637,3 days 06:45:00,4405.0
2638,3 days 06:45:00,7059.0
2639,2 days 05:00:00,1126.0
2640,2 days 04:55:00,2810.0
2641,2 days 01:43:00,1728.0
2642,2 days 01:10:00,2675.0
2643,1 days 01:44:00,3484.0
2644,3 days 23:30:00,2470.0
2645,3 days 23:20:00,1630.0
2646,0 days 20:24:00,1000.0
2647,0 days 06:53:00,1900.0
2648,0 days 22:46:00,1083.0
2649,3 days 02:15:00,14440.0
2650,0 days 18:50:00,1448.0
2651,0 days 23:19:00,5571.0
2652,4 days 19:45:00,18800.0
2653,2 days 00:16:00,5172.0
2654,5 days 07:30:00,13469.0
2655,8 days 02:30:00,26598.0
2656,7 days 00:26:00,67643.0
2657,4 days 00:10:00,16600.0
2658,3 days 00:00:00,3680.0
2659,4 days 00:53:00,21367.0
2660,4 days 22:12:00,33665.0
2661,0 days 03:00:00,2400.0
2662,2 days 20:00:00,5409.0
2663,0 days 18:43:00,1530.0
2664,0 days 07:59:00,1556.0
2665,2 days 06:35:00,10486.0
2666,1 days 00:07:00,1900.0
2667,4 days 04:30:00,4017.0
2668,1 days 07:10:00,8750.0
2669,4 days 05:30:00,3348.0
2670,1 days 06:10:00,1645.0
2671,3 days 00:00:00,3353.0
2672,0 days 22:00:00,1724.0
2673,2 days 03:58:00,2754.0
2674,4 days 03:30:00,13708.0
2675,2 days 04:30:00,5988.0
2676,4 days 06:00:00,1373.2
2677,1 days 03:30:00,1883.1
2678,1 days 06:45:00,1992.0
2679,1 days 07:30:00,1789.0
2680,5 days 07:58:00,24340.0
2681,9 days 08:40:00,22063.0
2682,6 days 07:00:00,12450.0
2683,4 days 07:00:00,10619.0
2684,6 days 07:00:00,72179.0
2685,0 days 06:59:00,28918.0
2686,5 days 06:00:00,2887.0
2687,2 days 06:00:00,1296.0
2688,6 days 03:38:00,80448.3
2689,16 days 05:00:00,231389.0
2690,6 days 02:00:00,23522.4
2691,6 days 02:18:00,2233.0
2692,4 days 00:15:00,1860.0
2693,4 days 02:45:00,33581.0
2694,6 days 02:48:00,13325.0
2695,8 days 09:37:00,7224.3
2696,1 days 08:31:00,31624.7
2697,2 days 20:10:00,2249.0
2698,0 days 01:21:00,1345.0
2699,1 days 17:05:00,1122.0
2700,0 days 13:26:00,1450.0
2701,0 days 22:18:00,6028.1
2702,3 days 08:00:00,8834.0
2703,1 days 21:40:00,1628.3
2704,2 days 05:40:00,1648.0
2705,11 days 03:35:00,15356.0
2706,3 days 06:00:00,12000.0
2707,2 days 01:00:00,1000.0
2708,5 days 07:29:00,8900.0
2709,5 days 01:30:00,14103.0
2710,4 days 04:34:00,3252.0
2711,4 days 22:30:00,4115.0
2712,3 days 22:20:00,1009.0
2713,3 days 01:03:00,27181.0
2714,4 days 20:50:00,11856.0
2715,3 days 12:25:00,2028.0
2716,1 days 00:20:00,1390.0
2717,0 days 10:07:00,4244.0
2718,0 days 11:00:00,9000.0
2719,0 days 06:02:00,1500.0
2720,0 days 07:00:00,1420.0
2721,0 days 21:00:00,1160.0
2722,0 days 16:49:00,1455.0
2723,1 days 22:39:00,10000.0
2724,12 days 21:00:00,2925.0
2725,1 days 23:12:00,1000.0
2726,18 days 00:28:00,13804.0
2727,19 days 02:47:00,9000.0
2728,8 days 23:00:00,5200.0
2729,10 days 02:15:00,3000.0
2730,1 days 19:30:00,11500.0
2731,1 days 12:09:00,2800.0
2732,0 days 23:15:00,2020.0
2733,1 days 02:31:00,2400.0
2734,0 days 12:23:00,2585.0
2735,1 days 07:39:00,1185.0
2736,2 days 21:00:00,23680.0
2737,0 days 10:40:00,2000.0
2738,0 days 13:30:00,1200.0
2739,0 days 08:02:00,1280.0
2740,0 days 08:15:00,1860.0
2741,0 days 04:30:00,1280.0
2742,0 days 06:00:00,1650.0
2743,0 days 06:30:00,1500.0
2744,0 days 05:30:00,3500.0
2745,1 days 06:45:00,19610.0
2746,0 days 04:55:00,1400.0
2747,3 days 09:00:00,2050.0
2748,0 days 06:30:00,1500.0
2749,0 days 20:30:00,2435.0
2750,0 days 05:44:00,1400.0
2751,1 days 01:12:00,1420.0
2752,2 days 01:05:00,1480.0
2753,2 days 00:26:00,3255.0
2754,2 days 00:13:00,1200.0
2755,1 days 23:50:00,3230.0
2756,2 days 23:32:00,1280.0
2757,1 days 00:59:00,2000.0
2758,1 days 20:00:00,1000.0
2759,0 days 07:40:00,5847.0
2760,1 days 00:15:00,5940.0
2761,0 days 00:00:00,2500.0
2762,0 days 23:00:00,1000.0
2763,0 days 08:00:00,1200.0
2764,0 days 06:10:00,2421.0
2765,0 days 08:32:00,1723.0
2766,1 days 03:56:00,7139.0
2767,1 days 04:43:00,1146.0
2768,2 days 02:19:00,1595.0
2769,1 days 02:24:00,1606.0
2770,3 days 04:03:00,4889.0
2771,0 days 18:08:00,1015.0
2772,0 days 20:12:00,2439.0
2773,1 days 04:12:00,2255.4
2774,5 days 04:12:00,4966.0
2775,3 days 10:59:00,5326.6
2776,2 days 01:34:00,10986.7
2777,1 days 19:57:00,7799.4
2778,4 days 02:25:00,4572.9
2779,7 days 01:00:00,1871.1
2780,0 days 22:11:00,1861.4
2781,5 days 05:22:00,1050.9
2782,4 days 07:19:00,3205.6
2783,2 days 03:01:00,1139.6
2784,2 days 02:34:00,4715.1
2785,9 days 02:59:00,1025.0
2786,0 days 23:40:00,2348.5
2787,1 days 05:34:00,2978.0
2788,0 days 21:31:00,1173.0
2789,3 days 03:35:00,3626.0
2790,10 days 19:45:00,4544.9
2791,0 days 04:52:00,1099.0
2792,3 days 03:40:00,2677.7
2793,6 days 02:49:00,1495.0
2794,139 days 10:34:00,1200.0
2795,1 days 19:32:00,1006.0
2796,2 days 01:55:00,3200.0
2797,1 days 02:19:00,1200.0
2798,9 days 04:15:00,10135.0
2799,7 days 03:30:00,1280.0
2800,8 days 04:40:00,2898.0
2801,0 days 21:00:00,1200.0
2802,3 days 06:36:00,2000.0
2803,6 days 06:31:00,9980.0
2804,2 days 00:53:00,1400.0
2805,5 days 01:25:00,1536.0
2806,9 days 01:27:00,9006.0
2807,6 days 18:30:00,10400.0
2808,10 days 22:06:00,3000.0
2809,3 days 01:09:00,4000.0
2810,2 days 10:53:00,7000.0
2811,4 days 16:37:00,10050.0
2812,2 days 08:26:00,2200.0
2813,3 days 22:10:00,7000.0
2814,3 days 06:30:00,13800.0
2815,2 days 05:12:00,5750.0
2816,1 days 00:16:00,1200.0
2817,3 days 22:42:00,1025.0
2818,0 days 14:49:00,2050.0
2819,4 days 01:15:00,1035.0
2820,0 days 05:35:00,17739.0
2821,1 days 18:54:00,1570.0
2822,5 days 03:27:00,15000.0
2823,4 days 08:08:00,1400.0
2824,1 days 05:02:00,1500.0
2825,0 days 15:24:00,1085.0
2826,2 days 04:56:00,2845.0
2827,1 days 11:35:00,1380.0
2828,4 days 09:35:00,1824.0
2829,2 days 17:00:00,2560.0
2830,7 days 11:08:00,44140.0
2831,0 days 22:16:00,1000.0
2832,2 days 05:02:00,14000.0
2833,1 days 22:45:00,15210.0
2834,2 days 01:35:00,1000.0
2835,1 days 01:24:00,1450.0
2836,2 days 05:46:00,2280.0
2837,4 days 01:47:00,57160.0
2838,2 days 01:21:00,2122.0
2839,6 days 23:18:00,6218.0
2840,4 days 18:02:00,31295.0
2841,4 days 22:18:00,8616.0
2842,2 days 02:40:00,8967.0
2843,1 days 23:07:00,5985.0
2844,6 days 01:00:00,13087.0
2845,0 days 16:10:00,2989.0
2846,2 days 23:51:00,2255.0
2847,2 days 04:30:00,1609.0
2848,3 days 09:30:00,2056.0
2849,1 days 00:38:00,2422.0
2850,0 days 23:41:00,6416.0
2851,0 days 06:59:00,2198.0
2852,1 days 09:02:00,2600.0
2853,1 days 19:39:00,1168.0
2854,0 days 18:57:00,1415.0
2855,0 days 22:45:00,1038.1
2856,1 days 05:30:00,3763.0
2857,2 days 06:29:00,2181.0
2858,1 days 06:00:00,2137.0
2859,3 days 05:00:00,1761.6
2860,7 days 02:00:00,1252.0
2861,3 days 07:00:00,10700.0
2862,4 days 03:30:00,1200.0
2863,1 days 01:00:00,1010.6
2864,1 days 04:00:00,1234.0
2865,2 days 02:00:00,2874.0
2866,3 days 02:00:00,9062.5
2867,2 days 09:00:00,12641.2
2868,13 days 03:50:00,10476.0
2869,2 days 11:00:00,1032.0
2870,8 days 00:30:00,14854.0
2871,3 days 01:47:00,2250.0
2872,3 days 04:46:00,6363.0
2873,6 days 05:43:00,6375.0
2874,3 days 03:40:00,4052.0
2875,4 days 03:04:00,1815.0
2876,4 days 03:30:00,1110.0
2877,5 days 21:22:00,1226.0
2878,4 days 22:01:00,1955.0
2879,1 days 22:00:00,1204.0
2880,0 days 05:40:00,1300.0
2881,0 days 06:53:00,1420.0
2882,0 days 06:00:00,2000.0
2883,4 days 00:21:00,3820.0
2884,0 days 22:32:00,1500.0
2885,0 days 23:00:00,3500.0
2886,5 days 05:00:00,5343.0
2887,4 days 02:46:00,1094.0
2888,2 days 23:00:00,2455.0
2889,2 days 12:55:00,3216.0
2890,5 days 01:20:00,1531.0
2891,2 days 05:22:00,1650.0
2892,1 days 02:36:00,2750.0
2893,2 days 01:05:00,3182.0
2894,0 days 13:02:00,1700.0
2895,10 days 01:10:00,8600.0
2896,0 days 06:22:00,2000.0
2897,0 days 22:00:00,1650.0
2898,7 days 02:40:00,2264.0
2899,1 days 19:46:00,1600.0
2900,5 days 09:04:00,9047.0
2901,2 days 01:53:00,1262.0
2902,2 days 03:48:00,1438.0
2903,5 days 05:05:00,11453.0
2904,1 days 02:53:00,1493.0
2905,7 days 06:59:00,2615.5
2906,8 days 03:56:00,37923.4
2907,8 days 03:04:00,2650.2
2908,1 days 01:46:00,2012.0
2909,11 days 01:17:00,41862.7
2910,3 days 21:24:00,3788.6
2911,9 days 01:02:00,1621.1
2912,7 days 04:00:00,11482.3
2913,15 days 21:17:00,28442.0
2914,15 days 07:05:00,89148.9
2915,3 days 03:21:00,9995.0
2916,15 days 01:58:00,18750.0
2917,4 days 20:47:00,3835.0
2918,8 days 15:35:00,4626.1
2919,4 days 01:09:00,5425.0
2920,2 days 05:08:00,7629.2
2921,1 days 14:34:00,1124.0
2922,5 days 04:48:00,2301.7
2923,0 days 04:45:00,58707.4
2924,0 days 22:31:00,1545.0
2925,2 days 21:09:00,1015.0
2926,1 days 03:04:00,6500.0
2927,2 days 03:45:00,1500.0
2928,0 days 11:45:00,7750.0
2929,1 days 03:25:00,6500.0
2930,1 days 04:25:00,8000.0
2931,6 days 06:00:00,2270.0
2932,6 days 05:03:00,13235.0
2933,6 days 03:34:00,2294.0
2934,3 days 04:13:00,2800.0
2935,3 days 01:00:00,2988.0
2936,3 days 00:59:00,3600.0
2937,3 days 00:00:00,2188.0
2938,1 days 22:00:00,2270.0
2939,3 days 04:45:00,1500.0
2940,7 days 07:12:00,12837.0
2941,37 days 20:55:00,3083.0
2942,4 days 17:41:00,4840.0
2943,4 days 19:49:00,30720.0
2944,4 days 05:50:00,35000.0
2945,3 days 09:01:00,11610.0
2946,1 days 00:18:00,3840.0
2947,12 days 19:00:00,7620.0
2948,6 days 01:45:00,9283.0
2949,1 days 19:18:00,25000.0
2950,4 days 12:00:00,28540.0
2951,2 days 05:05:00,4800.0
2952,3 days 02:15:00,4505.0
2953,2 days 03:20:00,2600.0
2954,5 days 00:59:00,2790.0
2955,2 days 00:40:00,5542.0
2956,0 days 06:26:00,1500.0
2957,7 days 23:30:00,1125.0
2958,3 days 04:06:00,1200.0
2959,5 days 00:30:00,18540.0
2960,2 days 01:39:00,3400.0
2961,0 days 13:50:00,5000.0
2962,3 days 00:50:00,5500.0
2963,1 days 04:35:00,1000.0
2964,1 days 06:23:00,1000.0
2965,2 days 04:10:00,1337.0
2966,2 days 04:30:00,2250.0
2967,5 days 08:20:00,6550.0
2968,2 days 01:30:00,1290.0
2969,2 days 03:00:00,20700.0
2970,5 days 01:00:00,3083.0
2971,2 days 22:00:00,13926.0
2972,2 days 03:36:00,3976.0
2973,2 days 09:00:00,1415.0
2974,2 days 04:15:00,2528.0
2975,2 days 21:00:00,4101.0
2976,0 days 06:26:00,1909.2
2977,0 days 17:10:00,1809.0
2978,2 days 05:00:00,1025.0
2979,0 days 18:30:00,4500.0
2980,2 days 04:30:00,4367.0
2981,3 days 02:49:00,3503.0
2982,11 days 21:58:00,1807.0
2983,1 days 00:48:00,1095.0
2984,1 days 02:56:00,1032.5
2985,1 days 04:50:00,17627.8
2986,4 days 05:10:00,3000.0
2987,0 days 08:24:00,1500.0
2988,0 days 05:53:00,4590.0
2989,1 days 23:35:00,3073.0
2990,3 days 19:11:00,4800.0
2991,0 days 08:40:00,2115.0
2992,0 days 05:20:00,5830.0
2993,1 days 08:22:00,8480.0
2994,0 days 07:40:00,1966.0
2995,1 days 03:15:00,2000.0
2996,0 days 08:45:00,8450.0
2997,4 days 02:00:00,57520.0
2998,1 days 22:30:00,20080.0
2999,1 days 08:00:00,1700.0
3000,2 days 06:25:00,6500.0
3001,1 days 13:25:00,5500.0
3002,0 days 05:07:00,1260.0
3003,3 days 00:00:00,8300.0
3004,1 days 09:43:00,10880.0
3005,1 days 01:38:00,3880.0
3006,13 days 22:36:00,18500.0
3007,0 days 12:00:00,18120.0
3008,0 days 22:00:00,2000.0
3009,2 days 05:10:00,2608.0
3010,6 days 06:15:00,3630.0
3011,2 days 21:00:00,13400.0
3012,1 days 00:00:00,1667.0
3013,1 days 17:34:00,14700.0
3014,0 days 21:01:00,1600.0
3015,0 days 22:00:00,1730.0
3016,1 days 07:30:00,1520.0
3017,2 days 00:42:00,1160.0
3018,1 days 04:03:00,4000.0
3019,1 days 08:30:00,3068.0
3020,4 days 00:17:00,1075.0
3021,0 days 20:30:00,53930.0
3022,1 days 01:00:00,9290.0
3023,4 days 04:15:00,4415.1
3024,4 days 08:00:00,1300.0
3025,4 days 06:01:00,1329.3
3026,0 days 22:14:00,20000.0
3027,3 days 07:55:00,1216.2
3028,2 days 00:10:00,2910.0
3029,6 days 03:00:00,1784.0
3030,1 days 09:20:00,1665.0
3031,1 days 03:00:00,4525.0
3032,0 days 18:35:00,1425.4
3033,2 days 01:00:00,1403.3
3034,5 days 00:30:00,38858.0
3035,4 days 00:14:00,1466.3
3036,4 days 00:00:00,4793.1
3037,4 days 00:49:00,48843.6
3038,5 days 23:00:00,3741.0
3039,0 days 17:10:00,1187.0
3040,91 days 17:45:00,11249.0
3041,22 days 21:40:00,3554.0
3042,19 days 05:00:00,1000.0
3043,31 days 02:40:00,2532.0
3044,3 days 05:00:00,1200.0
3045,74 days 15:30:00,2149.0
3046,6 days 06:05:00,4781.0
3047,110 days 04:00:00,8055.0
3048,108 days 00:59:00,3954.0
3049,0 days 10:15:00,2500.0
3050,0 days 05:30:00,1027.0
3051,2 days 02:51:00,2412.0
3052,9 days 16:30:00,3494.7
3053,8 days 01:00:00,3774.0
3054,0 days 06:00:00,1186.0
3055,1 days 02:30:00,3000.0
3056,1 days 10:59:00,3190.0
3057,3 days 04:00:00,6510.0
3058,8 days 02:00:00,6250.0
3059,3 days 04:40:00,1258.0
3060,0 days 10:05:00,1650.0
3061,0 days 09:00:00,13000.0
3062,1 days 01:00:00,20000.0
3063,0 days 04:43:00,1100.0
3064,0 days 02:30:00,1400.0
3065,2 days 07:00:00,5000.0
3066,1 days 03:00:00,1000.0
3067,9 days 02:00:00,5830.0
3068,54 days 15:52:00,4728.0
3069,2 days 22:27:00,3000.0
3070,35 days 04:58:00,8482.0
3071,6 days 09:00:00,1063.0
3072,7 days 19:30:00,1070.0
3073,11 days 21:00:00,1431.0
3074,7 days 06:30:00,2206.0
3075,5 days 05:30:00,1579.0
3076,0 days 08:00:00,1800.0
3077,4 days 03:30:00,5521.0
3078,6 days 19:30:00,14000.0
3079,31 days 23:30:00,1600.0
3080,102 days 00:00:00,1460.0
3081,10 days 00:30:00,1190.0
3082,2 days 03:56:00,1154.0
3083,7 days 02:50:00,2797.0
3084,13 days 10:32:00,12354.0
3085,9 days 05:30:00,38152.0
3086,9 days 07:25:00,13190.0
3087,10 days 05:00:00,3560.0
3088,98 days 18:00:00,4700.0
3089,89 days 13:00:00,1566.0
3090,2 days 02:30:00,1900.0
3091,88 days 01:40:00,1000.0
3092,88 days 01:15:00,2700.0
3093,0 days 23:45:00,1585.0
3094,1 days 05:00:00,1100.0
3095,12 days 01:00:00,1126.0
3096,12 days 00:30:00,1129.0
3097,0 days 08:00:00,2520.0
3098,32 days 08:00:00,5948.0
3099,28 days 05:00:00,3343.0
3100,5 days 04:00:00,3040.0
3101,4 days 01:00:00,1121.0
3102,1 days 23:00:00,1270.0
3103,0 days 09:44:00,1089.0
3104,7 days 06:59:00,1565.0
3105,29 days 21:51:00,121149.0
3106,8 days 20:10:00,2310.0
3107,45 days 01:17:00,19690.0
3108,62 days 21:25:00,33262.0
3109,1 days 07:00:00,2060.0
3110,1 days 04:59:00,1320.0
3111,0 days 02:00:00,2000.0
3112,0 days 01:30:00,1000.0
3113,4 days 06:00:00,7000.0
3114,0 days 07:30:00,1500.0
3115,9 days 05:56:00,19200.0
3116,0 days 10:59:00,2360.0
3117,1 days 06:20:00,8000.0
3118,4 days 07:10:00,7880.3
3119,8 days 04:50:00,1423.0
3120,0 days 11:30:00,1680.0
3121,1 days 06:30:00,2100.0
3122,0 days 05:23:00,1149.7
3123,0 days 12:39:00,1589.2
3124,1 days 18:32:00,1400.0
3125,2 days 21:30:00,2500.0
3126,3 days 01:00:00,4500.0
3127,3 days 00:00:00,2640.0
3128,0 days 08:00:00,1645.0
3129,6 days 05:43:00,8000.0
3130,0 days 14:30:00,1200.0
3131,3 days 14:30:00,3220.0
3132,0 days 22:00:00,3110.0
3133,1 days 05:25:00,3960.0
3134,0 days 10:59:00,2000.0
3135,2 days 03:00:00,1740.0
3136,4 days 09:00:00,1480.0
3137,3 days 11:30:00,4080.0
3138,2 days 09:00:00,7680.0
3139,3 days 09:30:00,2300.0
3140,5 days 06:30:00,3000.0
3141,1 days 09:30:00,3020.0
3142,2 days 09:00:00,9429.0
3143,2 days 04:00:00,1500.0
3144,2 days 16:30:00,5121.0
3145,0 days 08:35:00,5120.0
3146,3 days 22:00:00,1420.0
3147,3 days 22:00:00,9080.0
3148,0 days 07:00:00,1500.0
3149,2 days 06:02:00,2642.0
3150,0 days 01:48:00,5000.0
3151,0 days 09:37:00,8080.0
3152,1 days 04:20:00,16423.0
3153,6 days 02:17:00,3840.0
3154,2 days 01:34:00,1730.0
3155,1 days 22:30:00,14000.0
3156,0 days 04:00:00,1500.0
3157,2 days 00:50:00,1500.0
3158,0 days 21:00:00,2000.0
3159,1 days 09:35:00,1080.0
3160,0 days 03:45:00,1203.0
3161,3 days 22:00:00,2300.0
3162,0 days 17:00:00,2100.0
3163,2 days 19:00:00,4100.0
3164,0 days 03:00:00,2500.0
3165,0 days 06:00:00,1500.0
3166,13 days 00:00:00,1000.0
3167,7 days 03:00:00,1120.0
3168,4 days 05:15:00,2615.0
3169,3 days 00:30:00,3000.0
3170,0 days 10:15:00,1280.0
3171,0 days 13:00:00,7320.0
3172,1 days 06:00:00,3640.0
3173,0 days 16:13:00,5760.0
3174,1 days 06:00:00,2300.0
3175,3 days 23:00:00,1754.0
3176,3 days 08:00:00,8000.0
3177,0 days 15:30:00,1240.0
3178,1 days 04:00:00,1760.0
3179,1 days 03:00:00,3035.0
3180,2 days 01:00:00,2500.0
3181,0 days 08:59:00,1160.0
3182,0 days 04:20:00,1390.0
3183,0 days 06:00:00,3280.0
3184,1 days 23:30:00,3300.0
3185,0 days 10:00:00,2000.0
3186,0 days 06:00:00,3000.0
3187,1 days 20:30:00,1670.0
3188,0 days 14:00:00,5500.0
3189,0 days 20:23:00,4000.0
3190,0 days 10:28:00,1376.0
3191,0 days 03:07:00,1708.0
3192,0 days 09:30:00,1500.0
3193,0 days 09:30:00,1500.0
3194,0 days 08:00:00,5498.0
3195,2 days 05:00:00,3100.0
3196,0 days 03:29:00,6325.0
3197,0 days 03:57:00,2737.0
3198,2 days 03:00:00,1600.0
3199,4 days 22:45:00,3600.0
3200,2 days 02:45:00,1500.0
3201,6 days 22:00:00,10216.0
3202,6 days 23:00:00,6000.0
3203,3 days 02:30:00,2703.0
3204,2 days 18:55:00,2095.0
3205,0 days 03:03:00,1920.4
3206,0 days 11:40:00,1200.0
3207,8 days 23:59:00,17299.0
3208,1 days 00:30:00,1500.0
3209,1 days 11:25:00,6400.0
3210,1 days 17:00:00,10000.0
3211,0 days 09:15:00,1000.0
3212,1 days 00:10:00,6750.0
3213,1 days 05:30:00,1200.0
3214,0 days 11:00:00,1800.0
3215,0 days 08:38:00,1200.0
3216,0 days 08:30:00,1100.0
3217,0 days 11:59:00,1000.0
3218,0 days 14:00:00,1700.0
3219,0 days 08:00:00,1000.0
3220,0 days 09:30:00,1200.0
3221,0 days 09:32:00,2800.0
3222,0 days 11:30:00,1037.0
3223,0 days 15:00:00,1095.0
3224,0 days 23:45:00,3100.0
3225,2 days 06:00:00,3300.0
3226,8 days 07:30:00,3500.0
3227,3 days 04:00:00,6122.0
3228,0 days 12:10:00,4100.0
3229,0 days 12:30:00,2000.0
3230,2 days 23:45:00,1280.3
3231,0 days 10:59:00,1500.0
3232,1 days 02:40:00,4300.0
3233,0 days 23:00:00,4000.0
3234,0 days 21:00:00,3000.0
3235,11 days 00:00:00,1003.0
3236,6 days 03:15:00,1086.0
3237,4 days 03:00:00,2307.0
3238,3 days 07:00:00,2180.0
3239,1 days 18:45:00,1580.0
3240,0 days 08:30:00,1900.0
